,ID,Tweet,Emotion,Intensity,Words
960,10961,Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad #angry,anger,0.812,"yay,bmth,canceled,melbourne,show,fanfuckingtastic,lost,days,pay,hotel,fees,happy,atm,sad,angry"
961,10962,Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad ,anger,0.562,"yay,bmth,canceled,melbourne,show,fanfuckingtastic,lost,days,pay,hotel,fees,happy,atm,sad"
962,10963,I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh ?,anger,0.312,"watch,amyah,throw,temper,tantrums,gets,mad,something,im,like,damnit,cant,nothing,laugh,?"
963,10964,@crystaldiamondo impossible to say. We can only hope that I don’t unwittingly trigger her ferocious side again. Hell hath no fury..,anger,0.625,"impossible,say,hope,’,unwittingly,trigger,ferocious,side,hell,hath,fury"
964,10965,@SportingTommo @ASFCofficial no doubt we are going to struggle this year. But moments like that from Payet take the sting out of it.,anger,0.45799999999999996,"doubt,going,struggle,year,moments,like,payet,take,sting"
965,10966,Autocorrect changes ''em' to 'me' which I resent greatly,anger,0.521,"autocorrect,changes,em,resent,greatly"
966,10967,Candice on great british bake off with that pout does my head in ???,anger,0.583,"candice,great,british,bake,pout,head,???"
967,10968,Point scorning and fury at Labor does nothing to address long term detention and the need to resettle #asylumseekers from #manus and #Nauru,anger,0.45799999999999996,"point,scorning,fury,labor,nothing,address,long,term,detention,need,resettle,asylumseekers,manus,nauru"
968,10969,HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle,anger,0.271,"huge,congratulations,nicole,winning,big,brother,bb18,sorry,sorry,bitter,bbmichelle"
969,10970,HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry  #bbmichelle,anger,0.188,"huge,congratulations,nicole,winning,big,brother,bb18,sorry,sorry,bbmichelle"
970,10971,Fast and furious 6 this Monday 10 pm on mbc 2 ???????,anger,0.271,"fast,furious,monday,pm,mbc,???????"
971,10972,"Not sorry for that burst of anti #Allo spam, fuck any messaging app launching in 2016, without encryption on by default.",anger,0.708,"sorry,burst,anti,allo,spam,fuck,messaging,app,launching,without,encryption,default"
972,10973,So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter,anger,0.41700000000000004,"im,shady,one,jongdaes,ex,rumoured,girlfriends,going,wgm,im,saying,im,joyed,im,joyed,bitter"
973,10974,So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed ,anger,0.292,"im,shady,one,jongdaes,ex,rumoured,girlfriends,going,wgm,im,saying,im,joyed,im,joyed"
974,10975,At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily,anger,0.7709999999999999,"work,yesterday,old,cunt,couple,told,coffees,cold,wanted,refund,put,finger,front,angrily"
975,10976,When you want to say something so bad but can't ! #furious ?,anger,0.521,"want,say,something,bad,cant,furious,?"
976,10977,“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos \n#quote #success #CSGO,anger,0.271,"“,competition,suppose,motivate,better,everytime,bitter,time,”,de,philosopher,dj,kyos,nquote,success,csgo"
977,10978,@TheRevAl please tell us why 'protesting' injustice requires #burning #beating and #looting terrible optics #toussaintromain is true leader!,anger,0.7290000000000001,"please,tell,us,protesting,injustice,requires,burning,beating,looting,terrible,optics,toussaintromain,true,leader"
978,10979,@XboxMAD @RobotBrush Ballmer will be furious. Another delivery lost...,anger,0.5,"ballmer,furious,another,delivery,lost"
979,10980,Stop tracking back you fucking potato faced cunt errrr infuriating ????? #angry #Rooney #mufc,anger,0.938,"stop,tracking,back,fucking,potato,faced,cunt,errrr,infuriating,?????,angry,rooney,mufc"
980,10981,Stop tracking back you fucking potato faced cunt errrr infuriating ?????  #Rooney #mufc,anger,0.917,"stop,tracking,back,fucking,potato,faced,cunt,errrr,infuriating,?????,rooney,mufc"
981,10982,@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy? #revenge #leictershireaway #therey,anger,0.479,"looking,forward,div,next,year,revenge,leictershireaway,therey"
982,10983,@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy?  #leictershireaway #therey,anger,0.375,"looking,forward,div,next,year,leictershireaway,therey"
983,10984,@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looney toon thinking.#Hillary #divide #anger #chaos,anger,0.648,"shot,black,police,woman,typical,looney,toon,thinkinghillary,divide,anger,chaos"
984,10985,Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! ,anger,0.667,"cant,believe,putting,prices,already,know,im,struggling,pay,bill,amp,wont,change,package"
985,10986,Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! #raging,anger,0.755,"cant,believe,putting,prices,already,know,im,struggling,pay,bill,amp,wont,change,package,raging"
986,10987,Yal aggravate tf outta me acting lying yal can't tell the difference between a dyke and a man. RARELY is it that hard to tell the difference,anger,0.792,"yal,aggravate,tf,outta,acting,lying,yal,cant,tell,difference,dyke,man,rarely,hard,tell,difference"
987,10988,If i could just get my line to block!  #germantownbroncos #lilleague #popwarner #Broncos #usafootball #offense #lineman,anger,0.521,"could,get,line,block,germantownbroncos,lilleague,popwarner,broncos,usafootball,offense,lineman"
988,10989,Star trek online has a update to download oh fuming yay,anger,0.479,"star,trek,online,update,download,oh,fuming,yay"
989,10990,@NewAgeInsiders @ChaoticWrestlin @davienne_long make sure you tell them how scared you are #revenge ????,anger,0.5,"make,sure,tell,scared,revenge,????"
990,10991,"@SpookyHelder ...specifically are the cause of it all, and they resent being considered the enemy.",anger,0.41700000000000004,"specifically,cause,resent,considered,enemy"
991,10992,The war is right outside your door #rage #USAToday,anger,0.5,"war,right,outside,door,rage,usatoday"
992,10993,The war is right outside your door  #USAToday,anger,0.396,"war,right,outside,door,usatoday"
993,10994,"A guy was raging so hard during a rocket league game, when i beat him he started crying and i was laughing so hard lol",anger,0.33299999999999996,"guy,raging,hard,rocket,league,game,beat,started,crying,laughing,hard,lol"
994,10995,@donlemon listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians @PatMcCroryNC,anger,0.7979999999999999,"listening,politicians,making,angry,im,fucking,tired,political,speak,career,politicians"
995,10996,Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat #snap #country #countrygirl,anger,0.375,"bored,rn,leave,kiksnapchat,kik,kikme,kikmessage,boredaf,bored,snapchatme,snapchat,snap,country,countrygirl"
996,10997,Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat  #country #countrygirl,anger,0.17300000000000001,"bored,rn,leave,kiksnapchat,kik,kikme,kikmessage,boredaf,bored,snapchatme,snapchat,country,countrygirl"
997,10998,"@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? #boiling",anger,0.7709999999999999,"hi,folks,flight,going,hour,late,departing,inv,ezy864,go,getting,refund,please,boiling"
998,10999,"@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? ",anger,0.625,"hi,folks,flight,going,hour,late,departing,inv,ezy864,go,getting,refund,please"
999,11000,@louiseannexx u fucked my house up I'll always hold a grudge,anger,0.9059999999999999,"u,fucked,house,ill,always,hold,grudge"
1000,11001,@josefcd904 @Reddou_Kun @deven_luca @supersoniclemon He also likes incurring Lily's wrath.,anger,0.33299999999999996,"also,likes,incurring,lilys,wrath"
1001,11002,@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!,anger,0.43799999999999994,"remind,twentys,plenty,revenge"
1002,11003,@ReadingFC @EFLCup - remind them 'Twenty's Plenty' !,anger,0.25,"remind,twentys,plenty"
1003,11004,@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame,anger,0.6459999999999999,"rare,officer,shoots,without,regard,dont,want,conscience,incite,inflame"
1004,11005,@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite ,anger,0.5,"rare,officer,shoots,without,regard,dont,want,conscience,incite"
1005,11006,"@FakingALeto Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs --",anger,0.5,"gerard,finally,made,stairs,little,huff,face,little,red,little,legs"
1006,11007,After what just happened. In need to smoke. #burning,anger,0.688,"happened,need,smoke,burning"
1007,11008,After what just happened. In need to smoke. ,anger,0.479,"happened,need,smoke"
1008,11009,I really wish my road rage wasn't so damn bad lmaooooo,anger,0.604,"really,wish,road,rage,wasnt,damn,bad,lmaooooo"
1009,11010,"@__lucymellor No idea, just exhausted and I was tidying my room and just burst out crying ... fs",anger,0.375,"idea,exhausted,tidying,room,burst,crying,fs"
1010,11011,"@NahteWilly @AFP that was neither intelligent, definitive or useful shall I name call or would you like to expand on how I have offend you ?",anger,0.45799999999999996,"neither,intelligent,definitive,useful,shall,name,call,would,like,expand,offend"
1011,11012,when you think you've got it together for a day then you randomly burst out crying,anger,0.32299999999999995,"think,youve,got,together,day,randomly,burst,crying"
1012,11013,"You offend me, @Tansorma",anger,0.542,offend
1013,11014,@jamielamieee @gerbicapiral_ @Dory then I look at you and we burst out laughing,anger,0.22899999999999998,"look,burst,laughing"
1014,11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,"hi,monica,write,regularly,bees,never,dared,try,buzz,sting,honey"
1015,11016,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz  #HONEY",anger,0.354,"hi,monica,write,regularly,bees,never,dared,try,buzz,honey"
1016,11017,@smendler (2)  Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything,anger,0.465,"watch,ppl,filled,w,impotent,rage,time,led,anything"
1017,11018,I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge,anger,0.521,"killed,spider,big,sprayed,spider,guts,like,horror,movienugh,revenge"
1018,11019,@SopanDeb @johnrobertsFox @azizansari Let's not stereotype all South Asians as relentless beat reporters.,anger,0.562,"lets,stereotype,south,asians,relentless,beat,reporters"
1019,11020,@Alex_Philip2648 it's a step up from boiling broccoli tbh,anger,0.292,"step,boiling,broccoli,tbh"
1020,11021,@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus ,anger,0.521,"think,highprofile,female,colleague,would,one,yhat,category,massexodus"
1021,11022,@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus #bitter,anger,0.396,"think,highprofile,female,colleague,would,one,yhat,category,massexodus,bitter"
1022,11023,"@EE whats with the 50p a minute charge to 150, insult to injury",anger,0.6459999999999999,"whats,50p,minute,charge,insult,injury"
1023,11024,"Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action.",anger,0.396,"last,night,rev,dr,earl,johnson,spoke,wake,progressive,democrats,transforming,moral,outrage,effective,political,action"
1024,11025,Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.,anger,0.43799999999999994,"repealremove,johnson,amendment,direct,affront,first,amendment,constitution"
1025,11026,I HATE little girls ?? got a lot off growing up to do!!! #fuming,anger,0.875,"hate,little,girls,??,got,lot,growing,fuming"
1026,11027,I HATE little girls ?? got a lot off growing up to do!!! ,anger,0.688,"hate,little,girls,??,got,lot,growing"
1027,11028,"-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco",anger,0.43799999999999994,"used,pawn,red,womans,game,try,fret,act,nothing,amiss,royal"
1028,11029,Police: Atlanta rapper Shawty Lo killed in fiery car crash,anger,0.396,"police,atlanta,rapper,shawty,lo,killed,fiery,car,crash"
1029,11030,@JamieRJN She's all over the political map in her relentless pursuit of power.,anger,0.33299999999999996,"shes,political,map,relentless,pursuit,power"
1030,11031,No one's gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE,anger,0.43799999999999994,"ones,gon,na,chill,bc,fake,outrage,fun,space,college"
1031,11032,I almost feel offended that she thinks that's a big deal. She's knows I'll literally do anything for her or Kai.,anger,0.583,"almost,feel,offended,thinks,thats,big,deal,shes,knows,ill,literally,anything,kai"
1032,11033,"And to discriminate only generates hate\nAnd when you hate then you're bound to get irate,",anger,0.562,"discriminate,generates,hatenand,hate,youre,bound,get,irate"
1033,11034,Weak people revenge. Strong people forgive. Intelligent people ignore.,anger,0.271,"weak,people,revenge,strong,people,forgive,intelligent,people,ignore"
1034,11035,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered,anger,0.833,"wan,na,kill,destroy,want,died,want,flint,back,emo,scene,anger,fuck,die,hatered"
1035,11036,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene  #fuck #die #hatered,anger,0.91,"wan,na,kill,destroy,want,died,want,flint,back,emo,scene,fuck,die,hatered"
1036,11037,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene  #fuck #die #hatered,anger,0.7709999999999999,"wan,na,kill,destroy,want,died,want,back,emo,scene,fuck,die,hatered"
1037,11038,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered,anger,0.851,"wan,na,kill,destroy,want,died,want,back,emo,scene,anger,fuck,die,hatered"
1038,11039,Using multiple combs simultaneously is what I like to call impressive work!!    ;-O  #ohsnap #daaamn,anger,0.29600000000000004,"using,multiple,combs,simultaneously,like,call,impressive,work,ohsnap,daaamn"
1039,11040,Using multiple combs simultaneously is what I like to call impressive work!!    ;-O #snap #ohsnap #daaamn,anger,0.292,"using,multiple,combs,simultaneously,like,call,impressive,work,snap,ohsnap,daaamn"
1040,11041,Nothing is more relentless than a dog begging for food,anger,0.479,"nothing,relentless,dog,begging,food"
1041,11042,ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,anger,0.45799999999999996,"ok,got,madden,refunded,got,ta,wait,days,money,got,ta,preorder,fifa"
1042,11043,@Deadspin @Rlblack1Rob My guess is he's just a convenient target for misplaced anger.  What they're really mad at is how they played.,anger,0.521,"guess,hes,convenient,target,misplaced,anger,theyre,really,mad,played"
1043,11044,People that smoke cigarettes irritate my soul.,anger,0.49200000000000005,"people,smoke,cigarettes,irritate,soul"
1044,11045,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' ? ,anger,0.312,"favourite,quote,year,far,swore,parsnip,?"
1045,11046,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' ? #raging,anger,0.292,"favourite,quote,year,far,swore,parsnip,?,raging"
1046,11047,Threat factors in respect to provocation bulb worm: BnQo,anger,0.562,"threat,factors,respect,provocation,bulb,worm,bnqo"
1047,11048,#Scorpio always seek revenge!,anger,0.583,"scorpio,always,seek,revenge"
1048,11049,"— Self-hatred gives rise to fury, fury to the desire for self-change.",anger,0.45799999999999996,"—,selfhatred,gives,rise,fury,fury,desire,selfchange"
1049,11050,You sting like a bee but you're still my honey.,anger,0.22899999999999998,"sting,like,bee,youre,still,honey"
1050,11051,"if u have time 2 open a snap, u have time 2 respond",anger,0.375,"u,time,open,snap,u,time,respond"
1051,11052,"This may offend some, but I say u never trust a cop ? of any color, but especially not a white 1(the evidence is clear)! The klan has awoke",anger,0.604,"may,offend,say,u,never,trust,cop,?,color,especially,white,1the,evidence,clear,klan,awoke"
1052,11053,"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming",anger,0.583,"meanwhile,getting,740am,train,hope,really,really,enjoy,hotel,shennan,fuming"
1053,11054,"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. ",anger,0.21899999999999997,"meanwhile,getting,740am,train,hope,really,really,enjoy,hotel,shennan"
1054,11055,"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and #revenge.",anger,0.396,"forgiveness,might,make,us,look,weak,weakest,person,one,holds,anger,hatred,revenge"
1055,11056,"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and .",anger,0.354,"forgiveness,might,make,us,look,weak,weakest,person,one,holds,anger,hatred"
1056,11057,@WinchesterGank If only. Lol I just wish once he understood the crazy of his rabid fans &amp; addressed it.,anger,0.35600000000000004,"lol,wish,understood,crazy,rabid,fans,amp,addressed"
1057,11058,The way @AvailableCar wash their hands of their mistakes is disgraceful. Left driving round on a tyre that can burst at any moment,anger,0.45799999999999996,"way,wash,hands,mistakes,disgraceful,left,driving,round,tyre,burst,moment"
1058,11059,"People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent",anger,0.354,"people,talk,words,sting,handle,differs,like,change,culturebedifferent"
1059,11060,"Be quick to #listen, slow to #speak, and slow to #anger.",anger,0.292,"quick,listen,slow,speak,slow,anger"
1060,11061,"Be quick to #listen, slow to #speak, and slow to .",anger,0.121,"quick,listen,slow,speak,slow"
1061,11062,"@Yannarell @LOLGOP Despite your #outrage fatigue, don't lose your shine",anger,0.41700000000000004,"despite,outrage,fatigue,dont,lose,shine"
1062,11063,Police don't wanna be called pigs but they keep actin like em....honestly that's even an insult to pigs,anger,0.84,"police,dont,wan,na,called,pigs,keep,actin,like,emhonestly,thats,even,insult,pigs"
1063,11064,troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.,anger,0.354,"troubled,soul,dont,loose,heart,cause,joy,peace,brings,beauty,thats,store,outweighs,hurt,lifes,sting"
1064,11065,We floated like butterflies. Now you sting like bees!',anger,0.271,"floated,like,butterflies,sting,like,bees"
1065,11066,"I don't like pineapple I only eat them on pizza, they lose the sting when they get cooked.",anger,0.192,"dont,like,pineapple,eat,pizza,lose,sting,get,cooked"
1066,11067,Ok but how are the fast &amp; furious movies NOT classified as comedy's? ?,anger,0.292,"ok,fast,amp,furious,movies,classified,comedys,?"
1067,11068,@Shonna_Ludi @_braaaat_ ????? resentment,anger,0.43799999999999994,"?????,resentment"
1068,11069,no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute,anger,0.20800000000000002,"offense,doctor,crying,tears,joy,realizing,family,christmas,cute"
1069,11070,@JankHambrams You sound like my husband @Enistachia ... he makes hotter and hotter sauce - the fiery torment brings him mouth-joy! ?,anger,0.292,"sound,like,husband,makes,hotter,hotter,sauce,fiery,torment,brings,mouthjoy,?"
1070,11071,"warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~",anger,0.688,"warning,sensitive,angry,insecure,baby,today,ugh,people,large,either,hate,ignore,bc,literallythe,worst"
1071,11072,Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #unfair #ugh,anger,0.604,"karev,better,seriously,done,done,unfair,ugh"
1072,11073,A black female LEO? was shot 8 times and died in Philadelphia --Where's the #outrage black people? @BarackObama #Sharpton #blm #TheFive,anger,0.583,"black,female,leo?,shot,times,died,philadelphia,wheres,outrage,black,people,sharpton,blm,thefive"
1073,11074,@JessicaValenti @nytimes I don't know... Wasn't punk mostly about white men throwing tantrums?,anger,0.354,"dont,know,wasnt,punk,mostly,white,men,throwing,tantrums"
1074,11075,Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower #anger #rawr #ChicagoPD,anger,0.375,"oh,daaaaaaamn,getitgirl,girlpower,anger,rawr,chicagopd"
1075,11076,Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower  #rawr #ChicagoPD,anger,0.354,"oh,daaaaaaamn,getitgirl,girlpower,rawr,chicagopd"
1076,11077,I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.,anger,0.33299999999999996,"im,deleting,social,media,apps,phone,might,keep,snap,chat,insta,ill,never"
1077,11078,Panpiper playing Big River outside The Bridges in SR1 #outrage,anger,0.5,"panpiper,playing,big,river,outside,bridges,sr1,outrage"
1078,11079,Panpiper playing Big River outside The Bridges in SR1 ,anger,0.271,"panpiper,playing,big,river,outside,bridges,sr1"
1079,11080,I base when it's going to rain here off of brills snap stories.,anger,0.25,"base,going,rain,brills,snap,stories"
1080,11081,@ColinOccupantz @JasnaBadzak @proremain and there was I thinking #UKIP were a party of angry old men - how wrong can you be!,anger,0.583,"thinking,ukip,party,angry,old,men,wrong"
1081,11082,"@mattstottwrites For me not so much outrage as ‘oh, using female body to sell something, AGAIN’",anger,0.542,"much,outrage,‘,oh,using,female,body,sell,something,’"
1082,11083,Congrats to #Nicole #bb18 ... Fix that nose now ??? #bitter #petty,anger,0.5,"congrats,nicole,bb18,fix,nose,???,bitter,petty"
1083,11084,Congrats to #Nicole #bb18 ... Fix that nose now ???  #petty,anger,0.41700000000000004,"congrats,nicole,bb18,fix,nose,???,petty"
1084,11085,"I had Golden Ocean the other day it was lush, then I gagged and was sick... What a waste of £20 - I was fuming @EmmaGould_ I miss you",anger,0.688,"golden,ocean,day,lush,gagged,sick,waste,£20,fuming,miss"
1085,11086,@PearseDoherty @harrymcgee @IrishTimes That might sting for a bit lads but you'll get over it.     #betterwithsinnfein,anger,0.41700000000000004,"might,sting,bit,lads,youll,get,betterwithsinnfein"
1086,11087,No offense but to the ppl out there using creams to build your glutes...COME ON. Go squat and what not.,anger,0.542,"offense,ppl,using,creams,build,glutescome,go,squat"
1087,11088,This is a joke @SomersetCCC #fuming,anger,0.688,"joke,fuming"
1088,11089,This is a joke @SomersetCCC ,anger,0.312,joke
1089,11090,"@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so",anger,0.521,"offend,faith,unless,persecutes,treat,like,dog,disrespect,even"
1090,11091,The patriots have the lamest color rush jerseys in the whole nfl #madden (I hope they wear them tonight),anger,0.396,"patriots,lamest,color,rush,jerseys,whole,nfl,madden,hope,wear,tonight"
1091,11092,no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks,anger,0.375,"offense,could,troye,start,dming,people,feel,like,less,idiot,dm,thanks"
1092,11093,"Forgiveness might make us look weak, but the weakest person is the one who holds anger, hatred, and revenge.",anger,0.33299999999999996,"forgiveness,might,make,us,look,weak,weakest,person,one,holds,anger,hatred,revenge"
1093,11094,Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram,anger,0.7290000000000001,"instagram,seriously,sort,sht,spent,ages,writing,caption,delete,post,fume,instagram"
1094,11095,Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!!  #instagram,anger,0.708,"instagram,seriously,sort,sht,spent,ages,writing,caption,delete,post,instagram"
1095,11096,Trump supports reach another level of irritation within me,anger,0.688,"trump,supports,reach,another,level,irritation,within"
1096,11097,People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop,anger,0.78,"people,need,look,definition,protest,protesting,called,vandalism,angry,stop"
1097,11098,People you need to look up the definition of protest. What you are doing is not protesting is called vandalism.  #stop,anger,0.688,"people,need,look,definition,protest,protesting,called,vandalism,stop"
1098,11099,RE: #politicallycorrect #BS   What if I am #offended by your assumption the USA should change because you are a 'visitor' &amp; don't like it?,anger,0.583,"politicallycorrect,bs,offended,assumption,usa,change,visitor,amp,dont,like"
1099,11100,@NJDDanin123 I personally liked #relentless …didn't get #OurHouse #OneJersey #werealldevilsinside \nDoes nothing till a puck drops #NJDevils,anger,0.354,"personally,liked,relentless,…didnt,get,ourhouse,onejersey,werealldevilsinside,ndoes,nothing,till,puck,drops,njdevils"
1100,11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox ? I get raging migraines without coffee :/,anger,0.43799999999999994,"ive,quad,shot,every,day,sleep,right,time,detox,?,get,raging,migraines,without,coffee"
1101,11102,@THATSSHAWTYLO passed away early this morning in a fast and furious styled car crash as he was leaving an ATL strip club. That's rough stuff,anger,0.354,"passed,away,early,morning,fast,furious,styled,car,crash,leaving,atl,strip,club,thats,rough,stuff"
1102,11103,@inthefade going back to blissful ignorance?! #fury,anger,0.583,"going,back,blissful,ignorance,fury"
1103,11104,@inthefade going back to blissful ignorance?! ,anger,0.45399999999999996,"going,back,blissful,ignorance"
1104,11105,@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!,anger,0.49,"pout,tips,edge,definitely,agin,feic,bakes,full,make,boots,heels"
1105,11106,ethan was with someone in the car when he did his revenge on grayson,anger,0.292,"ethan,someone,car,revenge,grayson"
1106,11107,@jonfavs Don King is an insult to the intelligence of the Black Community.  What are these people thinking?,anger,0.542,"king,insult,intelligence,black,community,people,thinking"
1107,11108,@zavierdaniels had to snap going crazy ??,anger,0.45799999999999996,"snap,going,crazy,??"
1108,11109,Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. ,anger,0.7290000000000001,"got,tip,drunk,uber,passenger,today,get,parking,ticket,id,blame,karma,dumb,ass,forgot,pay,meter"
1109,11110,Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. #rage,anger,0.708,"got,tip,drunk,uber,passenger,today,get,parking,ticket,id,blame,karma,dumb,ass,forgot,pay,meter,rage"
1110,11111,If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework,anger,0.43799999999999994,"homework,watch,revenge,possibly,go,tonightnplays,phone,hours,avoid,homework"
1111,11112,@MegMuphet I wasn't meaning to offend you. I was saying from personal experience. Kids got placed into these classes and they take advantage,anger,0.41700000000000004,"wasnt,meaning,offend,saying,personal,experience,kids,got,placed,classes,take,advantage"
1112,11113,@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge ?,anger,0.41700000000000004,"damn,lol,maybe,best,though,brother,might,still,lookin,revenge,?"
1113,11114,@Red_Magpie @ali_faceache1 @joanna_caron @KCBFD @xMATTxLAWx he's not exactly a rabid tub thumper compared to McTernan now is he.,anger,0.5,"hes,exactly,rabid,tub,thumper,compared,mcternan"
1114,11115,Dear hipster behind me at the game I am finding it very hard to pay attention while you talk about the politics of grapes of wrath. SHUT UP!,anger,0.8540000000000001,"dear,hipster,behind,game,finding,hard,pay,attention,talk,politics,grapes,wrath,shut"
1115,11116,JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics ,anger,0.292,"jv,girls,earn,w,vs,stonington,today,goals,k,waite,winakor,assist"
1116,11117,JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless,anger,0.188,"jv,girls,earn,w,vs,stonington,today,goals,k,waite,winakor,assist,relentless"
1117,11118,White people irritate me.,anger,0.629,"white,people,irritate"
1118,11119,"Y'all bitches be so angry and bitter, that must truly suck lol",anger,0.708,"yall,bitches,angry,bitter,must,truly,suck,lol"
1119,11120,@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,anger,0.625,"dont,listen,white,trash,talk,blacks,insult,talk,race,living,trailers"
1120,11121,We're going to get City in the next round for a revenge.,anger,0.43799999999999994,"going,get,city,next,round,revenge"
1121,11122,Me: *sees incense burner* is this for drugs?,anger,0.354,"sees,incense,burner,drugs"
1122,11123,"@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",anger,0.688,"hey,stupid,bad,intel,take,bin,laden,try,faux,outrage,bet,u,admire,putin,right"
